loss,accuracy,val_loss,val_accuracy,lr
0.760712206363678,0.42500001192092896,0.6959812641143799,0.4000000059604645,0.001
0.6799506545066833,0.550000011920929,0.7083544135093689,0.4000000059604645,0.001
0.622638463973999,0.675000011920929,0.7261708378791809,0.4000000059604645,0.001
0.5218838453292847,0.675000011920929,0.7456389665603638,0.4000000059604645,0.0005
0.5619012117385864,0.699999988079071,0.7732395529747009,0.4000000059604645,0.0005
0.48552799224853516,0.7749999761581421,0.8079950213432312,0.4000000059604645,0.00025
